H,S,V,Cor
52,150,195,Verde
52,150,210,Verde
52,150,225,Verde
52,150,240,Verde
52,150,255,Verde
52,165,0,Preto
52,165,15,Preto
52,165,30,Preto
52,165,45,Verde Escuro
52,165,60,Verde Escuro
52,165,75,Verde Escuro
52,165,90,Verde Escuro
52,165,105,Verde Escuro
52,165,120,Verde
52,165,135,Verde
52,165,150,Verde
52,165,165,Verde
52,165,180,Verde
52,165,195,Verde
52,165,210,Verde
52,165,225,Verde
52,165,240,Verde
52,165,255,Verde
52,180,0,Preto
52,180,15,Preto
52,180,30,Preto
52,180,45,Verde Escuro
52,180,60,Verde Escuro
52,180,75,Verde Escuro
52,180,90,Verde Escuro
52,180,105,Verde Escuro
52,180,120,Verde
52,180,135,Verde
52,180,150,Verde
52,180,165,Verde
52,180,180,Verde
52,180,195,Verde
52,180,210,Verde
52,180,225,Verde
52,180,240,Verde
52,180,255,Verde
52,195,0,Preto
52,195,15,Preto
52,195,30,Preto
52,195,45,Verde Escuro
52,195,60,Verde Escuro
52,195,75,Verde Escuro
52,195,90,Verde Escuro
52,195,105,Verde Escuro
52,195,120,Verde
52,195,135,Verde
52,195,150,Verde
52,195,165,Verde
52,195,180,Verde
52,195,195,Verde
52,195,210,Verde
52,195,225,Verde
52,195,240,Verde
52,195,255,Verde
52,210,0,Preto
52,210,15,Preto
52,210,30,Preto
52,210,45,Verde Escuro
52,210,60,Verde Escuro
52,210,75,Verde Escuro
52,210,90,Verde Escuro
52,210,105,Verde Escuro
52,210,120,Verde
52,210,135,Verde
52,210,150,Verde
52,210,165,Verde
52,210,180,Verde
52,210,195,Verde
52,210,210,Verde
52,210,225,Verde
52,210,240,Verde
52,210,255,Verde
52,225,0,Preto
52,225,15,Preto
52,225,30,Preto
52,225,45,Verde Escuro
52,225,60,Verde Escuro
52,225,75,Verde Escuro
52,225,90,Verde Escuro
52,225,105,Verde Escuro
52,225,120,Verde
52,225,135,Verde
52,225,150,Verde
52,225,165,Verde
52,225,180,Verde
52,225,195,Verde
52,225,210,Verde
52,225,225,Verde
52,225,240,Verde
52,225,255,Verde
52,240,0,Preto
52,240,15,Preto
52,240,30,Preto
52,240,45,Verde Escuro
52,240,60,Verde Escuro
52,240,75,Verde Escuro
52,240,90,Verde Escuro
52,240,105,Verde Escuro
52,240,120,Verde
52,240,135,Verde
52,240,150,Verde
52,240,165,Verde
52,240,180,Verde
52,240,195,Verde
52,240,210,Verde
52,240,225,Verde
52,240,240,Verde
52,240,255,Verde
52,255,0,Preto
52,255,15,Preto
52,255,30,Preto
52,255,45,Verde Escuro
52,255,60,Verde Escuro
52,255,75,Verde Escuro
52,255,90,Verde Escuro
52,255,105,Verde Escuro
52,255,120,Verde
52,255,135,Verde
52,255,150,Verde
52,255,165,Verde
52,255,180,Verde
52,255,195,Verde
52,255,210,Verde
52,255,225,Verde
52,255,240,Verde
52,255,255,Verde
56,0,0,Preto
56,0,15,Preto
56,0,30,Preto
56,0,45,Cinza
56,0,60,Cinza
56,0,75,Cinza
56,0,90,Cinza
56,0,105,Cinza
56,0,120,Cinza
56,0,135,Cinza
56,0,150,Cinza
56,0,165,Cinza
56,0,180,Cinza
56,0,195,Cinza
56,0,210,Branco
56,0,225,Branco
56,0,240,Branco
56,0,255,Branco
56,15,0,Preto
56,15,15,Preto
56,15,30,Preto
56,15,45,Cinza
56,15,60,Cinza
56,15,75,Cinza
56,15,90,Cinza
56,15,105,Cinza
56,15,120,Cinza
56,15,135,Cinza
56,15,150,Cinza
56,15,165,Cinza
56,15,180,Cinza
56,15,195,Cinza
56,15,210,Branco
56,15,225,Branco
56,15,240,Branco
56,15,255,Branco
56,30,0,Preto
56,30,15,Preto
56,30,30,Preto
56,30,45,Cinza
56,30,60,Cinza
56,30,75,Cinza
56,30,90,Cinza
56,30,105,Cinza
56,30,120,Cinza
56,30,135,Cinza
56,30,150,Cinza
56,30,165,Cinza
56,30,180,Cinza
56,30,195,Cinza
56,30,210,Branco
56,30,225,Branco
56,30,240,Branco
56,30,255,Branco
56,45,0,Preto
56,45,15,Preto
56,45,30,Preto
56,45,45,Cinza
56,45,60,Cinza
56,45,75,Cinza
56,45,90,Cinza
56,45,105,Cinza
56,45,120,Cinza
56,45,135,Cinza
56,45,150,Cinza
56,45,165,Cinza
56,45,180,Cinza
56,45,195,Cinza
56,45,210,Verde Claro
56,45,225,Verde Claro
56,45,240,Verde Claro
56,45,255,Verde Claro
56,60,0,Preto
56,60,15,Preto
56,60,30,Preto
56,60,45,Verde Escuro
56,60,60,Verde Escuro
56,60,75,Verde Escuro
56,60,90,Verde Escuro
56,60,105,Verde Escuro
56,60,120,Verde
56,60,135,Verde
56,60,150,Verde
56,60,165,Verde
56,60,180,Verde
56,60,195,Verde Claro
56,60,210,Verde Claro
56,60,225,Verde Claro
56,60,240,Verde Claro
56,60,255,Verde Claro
56,75,0,Preto
56,75,15,Preto
56,75,30,Preto
56,75,45,Verde Escuro
56,75,60,Verde Escuro
56,75,75,Verde Escuro
56,75,90,Verde Escuro
56,75,105,Verde Escuro
56,75,120,Verde
56,75,135,Verde
56,75,150,Verde
56,75,165,Verde
56,75,180,Verde
56,75,195,Verde Claro
56,75,210,Verde Claro
56,75,225,Verde Claro
56,75,240,Verde Claro
56,75,255,Verde Claro
56,90,0,Preto
56,90,15,Preto
56,90,30,Preto
56,90,45,Verde Escuro
56,90,60,Verde Escuro
56,90,75,Verde Escuro
56,90,90,Verde Escuro
56,90,105,Verde Escuro
56,90,120,Verde
56,90,135,Verde
56,90,150,Verde
56,90,165,Verde
56,90,180,Verde
56,90,195,Verde Claro
56,90,210,Verde Claro
56,90,225,Verde Claro
56,90,240,Verde Claro
56,90,255,Verde Claro
56,105,0,Preto
56,105,15,Preto
56,105,30,Preto
56,105,45,Verde Escuro
56,105,60,Verde Escuro
56,105,75,Verde Escuro
56,105,90,Verde Escuro
56,105,105,Verde Escuro
56,105,120,Verde
56,105,135,Verde
56,105,150,Verde
56,105,165,Verde
56,105,180,Verde
56,105,195,Verde Claro
56,105,210,Verde Claro
56,105,225,Verde Claro
56,105,240,Verde Claro
56,105,255,Verde Claro
56,120,0,Preto
56,120,15,Preto
56,120,30,Preto
56,120,45,Verde Escuro
56,120,60,Verde Escuro
56,120,75,Verde Escuro
56,120,90,Verde Escuro
56,120,105,Verde Escuro
56,120,120,Verde
56,120,135,Verde
56,120,150,Verde
56,120,165,Verde
56,120,180,Verde
56,120,195,Verde Claro
56,120,210,Verde Claro
56,120,225,Verde Claro
56,120,240,Verde Claro
56,120,255,Verde Claro
56,135,0,Preto
56,135,15,Preto
56,135,30,Preto
56,135,45,Verde Escuro
56,135,60,Verde Escuro
56,135,75,Verde Escuro
56,135,90,Verde Escuro
56,135,105,Verde Escuro
56,135,120,Verde
56,135,135,Verde
56,135,150,Verde
56,135,165,Verde
56,135,180,Verde
56,135,195,Verde Claro
56,135,210,Verde Claro
56,135,225,Verde Claro
56,135,240,Verde Claro
56,135,255,Verde Claro
56,150,0,Preto
56,150,15,Preto
56,150,30,Preto
56,150,45,Verde Escuro
56,150,60,Verde Escuro
56,150,75,Verde Escuro
56,150,90,Verde Escuro
56,150,105,Verde Escuro
56,150,120,Verde
56,150,135,Verde
56,150,150,Verde
56,150,165,Verde
56,150,180,Verde
56,150,195,Verde
56,150,210,Verde
56,150,225,Verde
56,150,240,Verde
56,150,255,Verde
56,165,0,Preto
56,165,15,Preto
56,165,30,Preto
56,165,45,Verde Escuro
56,165,60,Verde Escuro
56,165,75,Verde Escuro
56,165,90,Verde Escuro
56,165,105,Verde Escuro
56,165,120,Verde
56,165,135,Verde
56,165,150,Verde
56,165,165,Verde
56,165,180,Verde
56,165,195,Verde
56,165,210,Verde
56,165,225,Verde
56,165,240,Verde
56,165,255,Verde
56,180,0,Preto
56,180,15,Preto
56,180,30,Preto
56,180,45,Verde Escuro
56,180,60,Verde Escuro
56,180,75,Verde Escuro
56,180,90,Verde Escuro
56,180,105,Verde Escuro
56,180,120,Verde
56,180,135,Verde
56,180,150,Verde
56,180,165,Verde
56,180,180,Verde
56,180,195,Verde
56,180,210,Verde
56,180,225,Verde
56,180,240,Verde
56,180,255,Verde
56,195,0,Preto
56,195,15,Preto
56,195,30,Preto
56,195,45,Verde Escuro
56,195,60,Verde Escuro
56,195,75,Verde Escuro
56,195,90,Verde Escuro
56,195,105,Verde Escuro
56,195,120,Verde
56,195,135,Verde
56,195,150,Verde
56,195,165,Verde
56,195,180,Verde
56,195,195,Verde
56,195,210,Verde
56,195,225,Verde
56,195,240,Verde
56,195,255,Verde
56,210,0,Preto
56,210,15,Preto
56,210,30,Preto
56,210,45,Verde Escuro
56,210,60,Verde Escuro
56,210,75,Verde Escuro
56,210,90,Verde Escuro
56,210,105,Verde Escuro
56,210,120,Verde
56,210,135,Verde
56,210,150,Verde
56,210,165,Verde
56,210,180,Verde
56,210,195,Verde
56,210,210,Verde
56,210,225,Verde
56,210,240,Verde
56,210,255,Verde
56,225,0,Preto
56,225,15,Preto
56,225,30,Preto
56,225,45,Verde Escuro
56,225,60,Verde Escuro
56,225,75,Verde Escuro
56,225,90,Verde Escuro
56,225,105,Verde Escuro
56,225,120,Verde
56,225,135,Verde
56,225,150,Verde
56,225,165,Verde
56,225,180,Verde
56,225,195,Verde
56,225,210,Verde
56,225,225,Verde
56,225,240,Verde
56,225,255,Verde
56,240,0,Preto
56,240,15,Preto
56,240,30,Preto
56,240,45,Verde Escuro
56,240,60,Verde Escuro
56,240,75,Verde Escuro
56,240,90,Verde Escuro
56,240,105,Verde Escuro
56,240,120,Verde
56,240,135,Verde
56,240,150,Verde
56,240,165,Verde
56,240,180,Verde
56,240,195,Verde
56,240,210,Verde
56,240,225,Verde
56,240,240,Verde
56,240,255,Verde
56,255,0,Preto
56,255,15,Preto
56,255,30,Preto
56,255,45,Verde Escuro
56,255,60,Verde Escuro
56,255,75,Verde Escuro
56,255,90,Verde Escuro
56,255,105,Verde Escuro
56,255,120,Verde
56,255,135,Verde
56,255,150,Verde
56,255,165,Verde
56,255,180,Verde
56,255,195,Verde
56,255,210,Verde
56,255,225,Verde
56,255,240,Verde
56,255,255,Verde
60,0,0,Preto
60,0,15,Preto
60,0,30,Preto
60,0,45,Cinza
60,0,60,Cinza
60,0,75,Cinza
60,0,90,Cinza
60,0,105,Cinza
60,0,120,Cinza
60,0,135,Cinza
60,0,150,Cinza
60,0,165,Cinza
60,0,180,Cinza
60,0,195,Cinza
60,0,210,Branco
60,0,225,Branco
60,0,240,Branco
60,0,255,Branco
60,15,0,Preto
60,15,15,Preto
60,15,30,Preto
60,15,45,Cinza
60,15,60,Cinza
60,15,75,Cinza
60,15,90,Cinza
60,15,105,Cinza
60,15,120,Cinza
60,15,135,Cinza
60,15,150,Cinza
60,15,165,Cinza
60,15,180,Cinza
60,15,195,Cinza
60,15,210,Branco
60,15,225,Branco
60,15,240,Branco
60,15,255,Branco
60,30,0,Preto
60,30,15,Preto
60,30,30,Preto
60,30,45,Cinza
60,30,60,Cinza
60,30,75,Cinza
60,30,90,Cinza
60,30,105,Cinza
60,30,120,Cinza
60,30,135,Cinza
60,30,150,Cinza
60,30,165,Cinza
60,30,180,Cinza
60,30,195,Cinza
60,30,210,Branco
60,30,225,Branco
60,30,240,Branco
60,30,255,Branco
60,45,0,Preto
60,45,15,Preto
60,45,30,Preto
60,45,45,Cinza
60,45,60,Cinza
60,45,75,Cinza
60,45,90,Cinza
60,45,105,Cinza
60,45,120,Cinza
60,45,135,Cinza
60,45,150,Cinza
60,45,165,Cinza
60,45,180,Cinza
60,45,195,Cinza
60,45,210,Verde Claro
60,45,225,Verde Claro
60,45,240,Verde Claro
60,45,255,Verde Claro
60,60,0,Preto
60,60,15,Preto
60,60,30,Preto
60,60,45,Verde Escuro
60,60,60,Verde Escuro
60,60,75,Verde Escuro
60,60,90,Verde Escuro
60,60,105,Verde Escuro
60,60,120,Verde
60,60,135,Verde
60,60,150,Verde
60,60,165,Verde
60,60,180,Verde
60,60,195,Verde Claro
60,60,210,Verde Claro
60,60,225,Verde Claro
60,60,240,Verde Claro
60,60,255,Verde Claro
60,75,0,Preto
60,75,15,Preto
60,75,30,Preto
60,75,45,Verde Escuro
60,75,60,Verde Escuro
60,75,75,Verde Escuro
60,75,90,Verde Escuro
60,75,105,Verde Escuro
60,75,120,Verde
60,75,135,Verde
60,75,150,Verde
60,75,165,Verde
60,75,180,Verde
60,75,195,Verde Claro
60,75,210,Verde Claro
60,75,225,Verde Claro
60,75,240,Verde Claro
60,75,255,Verde Claro
60,90,0,Preto
60,90,15,Preto
60,90,30,Preto
60,90,45,Verde Escuro
60,90,60,Verde Escuro
60,90,75,Verde Escuro
60,90,90,Verde Escuro
60,90,105,Verde Escuro
60,90,120,Verde
60,90,135,Verde
60,90,150,Verde
60,90,165,Verde
60,90,180,Verde
60,90,195,Verde Claro
60,90,210,Verde Claro
60,90,225,Verde Claro
60,90,240,Verde Claro
60,90,255,Verde Claro
60,105,0,Preto
60,105,15,Preto
60,105,30,Preto
60,105,45,Verde Escuro
60,105,60,Verde Escuro
60,105,75,Verde Escuro
60,105,90,Verde Escuro
60,105,105,Verde Escuro
60,105,120,Verde
60,105,135,Verde
60,105,150,Verde
60,105,165,Verde
60,105,180,Verde
60,105,195,Verde Claro
60,105,210,Verde Claro
60,105,225,Verde Claro
60,105,240,Verde Claro
60,105,255,Verde Claro
60,120,0,Preto
60,120,15,Preto
60,120,30,Preto
60,120,45,Verde Escuro
60,120,60,Verde Escuro
60,120,75,Verde Escuro
60,120,90,Verde Escuro
60,120,105,Verde Escuro
60,120,120,Verde
60,120,135,Verde
60,120,150,Verde
60,120,165,Verde
60,120,180,Verde
60,120,195,Verde Claro
60,120,210,Verde Claro
60,120,225,Verde Claro
60,120,240,Verde Claro
60,120,255,Verde Claro
60,135,0,Preto
60,135,15,Preto
60,135,30,Preto
60,135,45,Verde Escuro
60,135,60,Verde Escuro
60,135,75,Verde Escuro
60,135,90,Verde Escuro
60,135,105,Verde Escuro
60,135,120,Verde
60,135,135,Verde
60,135,150,Verde
60,135,165,Verde
60,135,180,Verde
60,135,195,Verde Claro
60,135,210,Verde Claro
60,135,225,Verde Claro
60,135,240,Verde Claro
60,135,255,Verde Claro
60,150,0,Preto
60,150,15,Preto
60,150,30,Preto
60,150,45,Verde Escuro
60,150,60,Verde Escuro
60,150,75,Verde Escuro
60,150,90,Verde Escuro
60,150,105,Verde Escuro
60,150,120,Verde
60,150,135,Verde
60,150,150,Verde
60,150,165,Verde
60,150,180,Verde
60,150,195,Verde
60,150,210,Verde
60,150,225,Verde
60,150,240,Verde
60,150,255,Verde
60,165,0,Preto
60,165,15,Preto
60,165,30,Preto
60,165,45,Verde Escuro
60,165,60,Verde Escuro
60,165,75,Verde Escuro
60,165,90,Verde Escuro
60,165,105,Verde Escuro
60,165,120,Verde
60,165,135,Verde
60,165,150,Verde
60,165,165,Verde
60,165,180,Verde
60,165,195,Verde
60,165,210,Verde
60,165,225,Verde
60,165,240,Verde
60,165,255,Verde
60,180,0,Preto
60,180,15,Preto
60,180,30,Preto
60,180,45,Verde Escuro
60,180,60,Verde Escuro
60,180,75,Verde Escuro
60,180,90,Verde Escuro
60,180,105,Verde Escuro
60,180,120,Verde
60,180,135,Verde
60,180,150,Verde
60,180,165,Verde
60,180,180,Verde
60,180,195,Verde
60,180,210,Verde
60,180,225,Verde
60,180,240,Verde
60,180,255,Verde
60,195,0,Preto
60,195,15,Preto
60,195,30,Preto
60,195,45,Verde Escuro
60,195,60,Verde Escuro
60,195,75,Verde Escuro
60,195,90,Verde Escuro
60,195,105,Verde Escuro
60,195,120,Verde
60,195,135,Verde
60,195,150,Verde
60,195,165,Verde
60,195,180,Verde
60,195,195,Verde
60,195,210,Verde
60,195,225,Verde
60,195,240,Verde
60,195,255,Verde
60,210,0,Preto
60,210,15,Preto
60,210,30,Preto
60,210,45,Verde Escuro
60,210,60,Verde Escuro
60,210,75,Verde Escuro
60,210,90,Verde Escuro
60,210,105,Verde Escuro
60,210,120,Verde
60,210,135,Verde
60,210,150,Verde
60,210,165,Verde
60,210,180,Verde
60,210,195,Verde
60,210,210,Verde
60,210,225,Verde
60,210,240,Verde
60,210,255,Verde
60,225,0,Preto
60,225,15,Preto
60,225,30,Preto
60,225,45,Verde Escuro
60,225,60,Verde Escuro
60,225,75,Verde Escuro
60,225,90,Verde Escuro
60,225,105,Verde Escuro
60,225,120,Verde
60,225,135,Verde
60,225,150,Verde
60,225,165,Verde
60,225,180,Verde
60,225,195,Verde
60,225,210,Verde
60,225,225,Verde
60,225,240,Verde
60,225,255,Verde
60,240,0,Preto
60,240,15,Preto
60,240,30,Preto
60,240,45,Verde Escuro
60,240,60,Verde Escuro
60,240,75,Verde Escuro
60,240,90,Verde Escuro
60,240,105,Verde Escuro
60,240,120,Verde
60,240,135,Verde
60,240,150,Verde
60,240,165,Verde
60,240,180,Verde
60,240,195,Verde
60,240,210,Verde
60,240,225,Verde
60,240,240,Verde
60,240,255,Verde
60,255,0,Preto
60,255,15,Preto
60,255,30,Preto
60,255,45,Verde Escuro
60,255,60,Verde Escuro
60,255,75,Verde Escuro
60,255,90,Verde Escuro
60,255,105,Verde Escuro
60,255,120,Verde
60,255,135,Verde
60,255,150,Verde
60,255,165,Verde
60,255,180,Verde
60,255,195,Verde
60,255,210,Verde
60,255,225,Verde
60,255,240,Verde
60,255,255,Verde
64,0,0,Preto
64,0,15,Preto
64,0,30,Preto
64,0,45,Cinza
64,0,60,Cinza
64,0,75,Cinza
64,0,90,Cinza
64,0,105,Cinza
64,0,120,Cinza
64,0,135,Cinza
64,0,150,Cinza
64,0,165,Cinza
64,0,180,Cinza
64,0,195,Cinza
64,0,210,Branco
64,0,225,Branco
64,0,240,Branco
64,0,255,Branco
64,15,0,Preto
64,15,15,Preto
64,15,30,Preto
64,15,45,Cinza
64,15,60,Cinza
64,15,75,Cinza
64,15,90,Cinza
64,15,105,Cinza
64,15,120,Cinza
64,15,135,Cinza
64,15,150,Cinza
64,15,165,Cinza
64,15,180,Cinza
64,15,195,Cinza
64,15,210,Branco
64,15,225,Branco
64,15,240,Branco
64,15,255,Branco
64,30,0,Preto
64,30,15,Preto
64,30,30,Preto
64,30,45,Cinza
64,30,60,Cinza
64,30,75,Cinza
64,30,90,Cinza
64,30,105,Cinza
64,30,120,Cinza
64,30,135,Cinza
64,30,150,Cinza
64,30,165,Cinza
64,30,180,Cinza
64,30,195,Cinza
64,30,210,Branco
64,30,225,Branco
64,30,240,Branco
64,30,255,Branco
64,45,0,Preto
64,45,15,Preto
64,45,30,Preto
64,45,45,Cinza
64,45,60,Cinza
64,45,75,Cinza
64,45,90,Cinza
64,45,105,Cinza
64,45,120,Cinza
64,45,135,Cinza
64,45,150,Cinza
64,45,165,Cinza
64,45,180,Cinza
64,45,195,Cinza
64,45,210,Verde Claro
64,45,225,Verde Claro
64,45,240,Verde Claro
64,45,255,Verde Claro
64,60,0,Preto
64,60,15,Preto
64,60,30,Preto
64,60,45,Verde Escuro
64,60,60,Verde Escuro
64,60,75,Verde Escuro
64,60,90,Verde Escuro
64,60,105,Verde Escuro
64,60,120,Verde
64,60,135,Verde
64,60,150,Verde
64,60,165,Verde
64,60,180,Verde
64,60,195,Verde Claro
64,60,210,Verde Claro
64,60,225,Verde Claro
64,60,240,Verde Claro
64,60,255,Verde Claro
64,75,0,Preto
64,75,15,Preto
64,75,30,Preto
64,75,45,Verde Escuro
64,75,60,Verde Escuro
64,75,75,Verde Escuro
64,75,90,Verde Escuro
64,75,105,Verde Escuro
64,75,120,Verde
64,75,135,Verde
64,75,150,Verde
64,75,165,Verde
64,75,180,Verde
64,75,195,Verde Claro
64,75,210,Verde Claro
64,75,225,Verde Claro
64,75,240,Verde Claro
64,75,255,Verde Claro
64,90,0,Preto
64,90,15,Preto
64,90,30,Preto
64,90,45,Verde Escuro
64,90,60,Verde Escuro
64,90,75,Verde Escuro
64,90,90,Verde Escuro
64,90,105,Verde Escuro
64,90,120,Verde
64,90,135,Verde
64,90,150,Verde
64,90,165,Verde
64,90,180,Verde
64,90,195,Verde Claro
64,90,210,Verde Claro
64,90,225,Verde Claro
64,90,240,Verde Claro
64,90,255,Verde Claro
64,105,0,Preto
64,105,15,Preto
64,105,30,Preto
64,105,45,Verde Escuro
64,105,60,Verde Escuro
64,105,75,Verde Escuro
64,105,90,Verde Escuro
64,105,105,Verde Escuro
64,105,120,Verde
64,105,135,Verde
64,105,150,Verde
64,105,165,Verde
64,105,180,Verde
64,105,195,Verde Claro
64,105,210,Verde Claro
64,105,225,Verde Claro
64,105,240,Verde Claro
64,105,255,Verde Claro
64,120,0,Preto
64,120,15,Preto
64,120,30,Preto
64,120,45,Verde Escuro
64,120,60,Verde Escuro
64,120,75,Verde Escuro
64,120,90,Verde Escuro
64,120,105,Verde Escuro
64,120,120,Verde
64,120,135,Verde
64,120,150,Verde
64,120,165,Verde
64,120,180,Verde
64,120,195,Verde Claro
64,120,210,Verde Claro
64,120,225,Verde Claro
64,120,240,Verde Claro
64,120,255,Verde Claro
64,135,0,Preto
64,135,15,Preto
64,135,30,Preto
64,135,45,Verde Escuro
64,135,60,Verde Escuro
64,135,75,Verde Escuro
64,135,90,Verde Escuro
64,135,105,Verde Escuro
64,135,120,Verde
64,135,135,Verde
64,135,150,Verde
64,135,165,Verde
64,135,180,Verde
64,135,195,Verde Claro
64,135,210,Verde Claro
64,135,225,Verde Claro
64,135,240,Verde Claro
64,135,255,Verde Claro
64,150,0,Preto
64,150,15,Preto
64,150,30,Preto
64,150,45,Verde Escuro
64,150,60,Verde Escuro
64,150,75,Verde Escuro
64,150,90,Verde Escuro
64,150,105,Verde Escuro
64,150,120,Verde
64,150,135,Verde
64,150,150,Verde
64,150,165,Verde
64,150,180,Verde
64,150,195,Verde
64,150,210,Verde
64,150,225,Verde
64,150,240,Verde
64,150,255,Verde
64,165,0,Preto
64,165,15,Preto
64,165,30,Preto
64,165,45,Verde Escuro
64,165,60,Verde Escuro
64,165,75,Verde Escuro
64,165,90,Verde Escuro
64,165,105,Verde Escuro
64,165,120,Verde
64,165,135,Verde
64,165,150,Verde
64,165,165,Verde
64,165,180,Verde
64,165,195,Verde
64,165,210,Verde
64,165,225,Verde
64,165,240,Verde
64,165,255,Verde
64,180,0,Preto
64,180,15,Preto
64,180,30,Preto
64,180,45,Verde Escuro
64,180,60,Verde Escuro
64,180,75,Verde Escuro
64,180,90,Verde Escuro
64,180,105,Verde Escuro
64,180,120,Verde
64,180,135,Verde
64,180,150,Verde
64,180,165,Verde
64,180,180,Verde
64,180,195,Verde
64,180,210,Verde
64,180,225,Verde
64,180,240,Verde
64,180,255,Verde
64,195,0,Preto
64,195,15,Preto
64,195,30,Preto
64,195,45,Verde Escuro
64,195,60,Verde Escuro
64,195,75,Verde Escuro
64,195,90,Verde Escuro
64,195,105,Verde Escuro
64,195,120,Verde
64,195,135,Verde
64,195,150,Verde
64,195,165,Verde
64,195,180,Verde
64,195,195,Verde
64,195,210,Verde
64,195,225,Verde
64,195,240,Verde
64,195,255,Verde
64,210,0,Preto
64,210,15,Preto
64,210,30,Preto
64,210,45,Verde Escuro
64,210,60,Verde Escuro
64,210,75,Verde Escuro
64,210,90,Verde Escuro
64,210,105,Verde Escuro
64,210,120,Verde
64,210,135,Verde
64,210,150,Verde
64,210,165,Verde
64,210,180,Verde
64,210,195,Verde
64,210,210,Verde
64,210,225,Verde
64,210,240,Verde
64,210,255,Verde
64,225,0,Preto
64,225,15,Preto
64,225,30,Preto
64,225,45,Verde Escuro
64,225,60,Verde Escuro
64,225,75,Verde Escuro
64,225,90,Verde Escuro
64,225,105,Verde Escuro
64,225,120,Verde
64,225,135,Verde
64,225,150,Verde
64,225,165,Verde
64,225,180,Verde
64,225,195,Verde
64,225,210,Verde
64,225,225,Verde
64,225,240,Verde
64,225,255,Verde
64,240,0,Preto
64,240,15,Preto
64,240,30,Preto
64,240,45,Verde Escuro
64,240,60,Verde Escuro
64,240,75,Verde Escuro
64,240,90,Verde Escuro
64,240,105,Verde Escuro
64,240,120,Verde
64,240,135,Verde
64,240,150,Verde
64,240,165,Verde
64,240,180,Verde
64,240,195,Verde
64,240,210,Verde
64,240,225,Verde
64,240,240,Verde
64,240,255,Verde
64,255,0,Preto
64,255,15,Preto
64,255,30,Preto
64,255,45,Verde Escuro
64,255,60,Verde Escuro
64,255,75,Verde Escuro
64,255,90,Verde Escuro
64,255,105,Verde Escuro
64,255,120,Verde
64,255,135,Verde
64,255,150,Verde
64,255,165,Verde
64,255,180,Verde
64,255,195,Verde
64,255,210,Verde
64,255,225,Verde
64,255,240,Verde
64,255,255,Verde
68,0,0,Preto
68,0,15,Preto
68,0,30,Preto
68,0,45,Cinza
68,0,60,Cinza
68,0,75,Cinza
68,0,90,Cinza
68,0,105,Cinza
68,0,120,Cinza
68,0,135,Cinza
68,0,150,Cinza
68,0,165,Cinza
68,0,180,Cinza
68,0,195,Cinza
68,0,210,Branco
68,0,225,Branco
68,0,240,Branco
68,0,255,Branco
68,15,0,Preto
68,15,15,Preto
68,15,30,Preto
68,15,45,Cinza
68,15,60,Cinza
68,15,75,Cinza
68,15,90,Cinza
68,15,105,Cinza
68,15,120,Cinza
68,15,135,Cinza
68,15,150,Cinza
68,15,165,Cinza
68,15,180,Cinza
68,15,195,Cinza
68,15,210,Branco
68,15,225,Branco
68,15,240,Branco
68,15,255,Branco
68,30,0,Preto
68,30,15,Preto
68,30,30,Preto
68,30,45,Cinza
68,30,60,Cinza
68,30,75,Cinza
68,30,90,Cinza
68,30,105,Cinza
68,30,120,Cinza
68,30,135,Cinza
68,30,150,Cinza
68,30,165,Cinza
68,30,180,Cinza
68,30,195,Cinza
68,30,210,Branco
68,30,225,Branco
68,30,240,Branco
68,30,255,Branco
68,45,0,Preto
68,45,15,Preto
68,45,30,Preto
68,45,45,Cinza
68,45,60,Cinza
68,45,75,Cinza
68,45,90,Cinza
68,45,105,Cinza
68,45,120,Cinza
68,45,135,Cinza
68,45,150,Cinza
68,45,165,Cinza
68,45,180,Cinza
68,45,195,Cinza
68,45,210,Verde Claro
68,45,225,Verde Claro
68,45,240,Verde Claro
68,45,255,Verde Claro
68,60,0,Preto
68,60,15,Preto
68,60,30,Preto
68,60,45,Verde Escuro
68,60,60,Verde Escuro
68,60,75,Verde Escuro
68,60,90,Verde Escuro
68,60,105,Verde Escuro
68,60,120,Verde
68,60,135,Verde
68,60,150,Verde
68,60,165,Verde
68,60,180,Verde
68,60,195,Verde Claro
68,60,210,Verde Claro
68,60,225,Verde Claro
68,60,240,Verde Claro
68,60,255,Verde Claro
68,75,0,Preto
68,75,15,Preto
68,75,30,Preto
68,75,45,Verde Escuro
68,75,60,Verde Escuro
68,75,75,Verde Escuro
68,75,90,Verde Escuro
68,75,105,Verde Escuro
68,75,120,Verde
68,75,135,Verde
68,75,150,Verde
68,75,165,Verde
68,75,180,Verde
68,75,195,Verde Claro
68,75,210,Verde Claro
68,75,225,Verde Claro
68,75,240,Verde Claro
68,75,255,Verde Claro
68,90,0,Preto
68,90,15,Preto
68,90,30,Preto
68,90,45,Verde Escuro
68,90,60,Verde Escuro
68,90,75,Verde Escuro
68,90,90,Verde Escuro
68,90,105,Verde Escuro
68,90,120,Verde
68,90,135,Verde
68,90,150,Verde
68,90,165,Verde
68,90,180,Verde
68,90,195,Verde Claro
68,90,210,Verde Claro
68,90,225,Verde Claro
68,90,240,Verde Claro
68,90,255,Verde Claro
68,105,0,Preto
68,105,15,Preto
68,105,30,Preto
68,105,45,Verde Escuro
